DateTime,Entries,UniqueIPs
1542744735,95889,103543
1542745698,95887,103536
1542746655,95881,103533
1542747630,95886,103539
1542748583,95867,103517
1542749540,95860,103517
1542750496,95865,103520
1542751480,95871,103524
1542752428,95860,103509
1542753374,95882,103530
1542754332,95888,103534
1542755327,95899,103542
1542756271,95939,103590
1542757214,95945,103596
1542758683,95891,103537
1542759615,95879,103519
1542760587,95956,103606
1542761531,95945,103596
1542762496,95875,103512
1542763469,95856,103492
1542764414,95839,103488
1542765370,95851,103503
1542766356,95756,103394
1542767289,95770,103413
1542768319,95673,103305
1542769224,95611,103234
1542770429,95567,103181
1542771397,95486,103096
1542772331,95495,103111
1542773313,95535,103146
1542774275,95556,103164
1542775212,95545,103141
1542776186,95548,103146
1542777157,95577,103162
1542778090,95600,103181
1542779057,95632,103213
1542780042,95633,103203
1542780979,95635,103210
1542781938,95667,103236
1542782893,95654,103225
1542783873,95667,103241
1542784829,95659,103228
1542785771,95672,103242
1542786736,95689,103265
1542787712,95763,103345
1542788671,95774,103351
1542789613,95799,103379
1542790569,95806,103379
1542791537,95821,103398
1542792492,95825,103418
1542793469,95824,103417
1542794413,95829,103427
1542795372,95813,103413
1542796353,95831,103418
1542797291,95847,103424
1542798257,95861,103437
1542799216,95847,103423
1542800181,95865,103449
1542801142,95895,103482
1542802098,95889,103471
1542803062,95914,103494
1542804028,95913,103495
1542804974,95931,103513
1542805940,95927,103507
1542806893,95922,103502
1542807868,95904,103484
1542808820,95880,103463
1542809780,95874,103449
1542810743,95876,103443
1542811692,95870,103434
1542812673,95878,103438
1542813610,95869,103435
1542814572,95848,103416
1542815549,95824,103391
1542816537,95785,103352
1542817471,95776,103349
1542818417,95763,103334
1542819372,95745,103314
1542820343,95807,103384
1542821291,95806,103381
1542822272,95803,103379
1542823219,95807,103387
1542824187,95829,103413
1542825136,95824,103409
1542826095,95825,103407
1542827057,96583,104190
1542828027,96599,104215
1542828970,96605,104226
1542829933,96621,104247
1542830915,96623,104252
1542831871,96627,104260
1542832811,96631,104270
1542833772,96626,104275
1542834744,96615,104270
1542835695,96621,104277
1542836697,96631,104298
1542837622,96630,104295
1542838585,96649,104321
1542839537,96657,104334
1542840496,96663,104343
1542841456,96676,104360
1542842437,96740,104431
1542843382,96742,104435
1542844936,96694,104385
1542846037,96715,104398
1542846970,96738,104422
1542847938,96748,104435
1542848897,96751,104445
1542849860,96761,104457
1542850811,96758,104457
1542851789,96782,104486
1542852735,96779,104483
1542853697,96801,104506
1542854658,96810,104533
1542855648,96813,104541
1542856582,96818,104547
1542857541,96814,104542
1542858493,96813,104543
1542859476,96811,104540
1542860432,96807,104538
1542861387,96867,104607
1542862361,96858,104598
1542863302,96868,104614
1542864253,96850,104598
1542865321,96786,104538
1542866411,96799,104545
1542867370,96811,104559
1542868342,96836,104584
1542869291,96845,104595
1542870274,96834,104592
1542871248,96807,104563
1542872666,96831,104587
1542873621,96838,104600
1542874576,96838,104606
1542875558,96848,104628
1542876492,96850,104628
1542877463,96817,104601
1542878426,96823,104606
1542879396,96816,104607
1542880354,96790,104591
1542881297,96801,104609
1542882252,96798,104606
1542883215,96812,104620
1542884187,96805,104614
1542885156,96835,104643
1542886340,96856,104672
1542887292,96860,104681
1542888271,96834,104636
1542889221,96837,104640
1542890171,96841,104647
1542891147,96838,104649
1542892093,96853,104663
1542893068,96849,104655
1542894011,96852,104659
1542894971,96840,104660
1542895938,96899,104724
1542896888,96889,104718
1542897873,96864,104691
1542898823,96800,104623
1542900057,96798,104620
1542900971,96783,104604
1542901931,96785,104610
1542902962,96786,104623
1542903916,96845,104690
1542905139,96804,104640
1542906255,96814,104656
1542907219,96818,104657
1542908193,96889,104732
1542909132,96909,104754
1542910112,96908,104748
1542911211,96906,104750
1542912255,96924,104767
1542913225,95101,102908
1542914184,95155,102971
1542915137,95168,102976
1542916094,95151,102963
1542917073,95107,102910
1542918010,95153,102968
1542918971,95169,102988
1542919953,95196,103023
1542920897,95179,103000
1542921872,95171,102996
1542922829,95169,102995
1542923769,95185,103015
1542924755,95198,103028
1542925694,95225,103050
1542926658,95253,103074
1542927616,95263,103087
1542928591,95295,103123
1542929575,95288,103115
1542930493,95285,103118
1542931457,95310,103158
1542932414,95293,103143
1542933386,95289,103139
1542934353,95295,103141
1542935293,95303,103150
1542936253,95324,103189
1542937213,95331,103194
1542938192,95371,103255
1542939135,95379,103258
1542940090,95414,103295
1542941070,95446,103336
1542942012,95493,103411
1542943233,95526,103443
1542944191,95521,103450
1542945135,95524,103457
1542946100,95524,103468
1542947057,95541,103495
1542948011,95555,103513
1542948983,95527,103487
1542949933,95525,103486
1542950888,95505,103460
1542951870,95522,103497
1542952839,95542,103513
1542953782,95554,103525
1542954743,95542,103514
1542955694,95558,103541
1542956673,95555,103540
1542957633,95547,103537
1542958571,95523,103517
1542959535,95507,103500
1542960513,95502,103501
1542961468,95501,103511
1542962410,95532,103545
1542963371,95580,103603
1542964352,95581,103603
1542965293,95595,103610
1542966253,95581,103595
1542967238,95583,103606
1542968175,95602,103632
1542969143,95605,103644
1542970095,95602,103648
1542971059,95574,103628
1542972017,95577,103630
1542972984,95606,103662
1542973931,95604,103665
1542974896,95609,103675
1542975877,95630,103695
1542976823,95635,103702
1542977789,95614,103681
1542978734,95634,103706
1542979695,95635,103710
1542980663,95648,103723
1542981633,95679,103766
1542982588,95693,103780
1542983782,95650,103745
1542984734,95708,103809
1542985714,95685,103776
1542986692,95705,103805
1542987612,95721,103821
1542988573,95773,103884
1542989580,95794,103908
1542990498,95797,103917
1542991457,95816,103936
1542992433,95840,103976
1542993380,95847,103988
1542994357,95864,104002
1542995297,95895,104041
1542996259,95914,104056
1542997208,95939,104081
1542998175,95948,104092
1542999136,95943,104099
1543000114,95990,104159
1543001052,96020,104191
1543002015,96034,104213
1543002978,96036,104220
1543003946,96047,104243
1543004891,96075,104280
1543005872,96085,104293
1543006834,96079,104299
1543007787,96096,104311
1543008739,96116,104337
1543009695,96132,104351
1543010659,96146,104369
1543011623,96172,104392
1543012709,96190,104408
1543013860,96152,104370
1543014994,96158,104377
1543015963,96147,104367
1543017142,96177,104405
1543018109,96235,104470
1543019171,96206,104437
1543020254,96215,104452
1543021223,96239,104484
1543022185,96243,104490
1543023141,96245,104506
1543024098,96262,104526
1543025058,96284,104548
1543026020,96290,104552
1543026981,96287,104554
1543027937,96298,104570
1543028900,96318,104602
1543029856,96323,104619
1543030814,96338,104644
1543031772,96346,104659
1543032743,96359,104680
1543033710,96372,104701
1543034653,96399,104728
1543035623,96395,104726
1543036585,96378,104721
1543037540,96386,104730
1543038491,96417,104763
1543039475,96433,104783
1543040413,96447,104802
1543041373,96458,104825
1543042331,96480,104852
1543043311,96504,104881
1543044256,96528,104911
1543045213,96538,104925
1543046186,96558,104949
1543047160,96590,104981
1543048094,96605,104997
1543049057,96624,105023
1543050017,96647,105055
1543050990,96666,105086
1543051958,96671,105096
1543052895,96697,105119
1543053858,96708,105131
1543054814,96710,105135
1543055796,96720,105146
1543056884,96721,105150
1543057942,96726,105157
1543058893,96720,105155
1543059859,96753,105199
1543060860,96796,105250
1543061787,96817,105275
1543062757,96838,105298
1543063698,96899,105358
1543064661,96909,105369
1543065632,96932,105393
1543066819,96944,105420
1543067775,96958,105436
1543068740,96977,105464
1543069690,96984,105485
1543070673,97022,105524
1543071624,97037,105539
1543072576,97051,105554
1543073541,97062,105566
1543074492,97082,105583
1543075465,97085,105589
1543076412,97090,105597
1543077387,97097,105605
1543078334,97134,105642
1543079314,97165,105675
1543080256,97178,105697
1543081213,97168,105701
1543082170,97187,105721
1543083155,97209,105739
1543084093,97234,105763
1543085060,97253,105789
1543086180,98519,107091
1543087223,98549,107125
1543088171,98552,107133
1543089137,98544,107123
1543090112,98556,107133
1543091074,98562,107140
1543092035,98596,107185
1543092971,98606,107205
1543093938,98653,107256
1543094892,98713,107332
1543095874,98678,107302
1543096815,98743,107371
1543097774,98799,107439
1543098739,98805,107449
1543099700,98848,107508
1543100658,98875,107546
1543101617,98917,107590
1543102574,98960,107649
1543103537,98974,107681
1543104526,98993,107707
