DateTime,Entries,UniqueIPs
1542744735,44142,44142
1542745698,44140,44140
1542746655,44127,44127
1542747630,44086,44086
1542748583,44052,44052
1542749540,44003,44003
1542750496,43947,43947
1542751480,43873,43873
1542752428,44100,44100
1542753374,44066,44066
1542754332,44031,44031
1542755327,43782,43782
1542756271,43778,43778
1542757214,43971,43971
1542758683,43665,43665
1542759615,43609,43609
1542760587,43824,43824
1542761531,43724,43724
1542762496,43653,43653
1542763469,43346,43346
1542764414,43534,43534
1542765370,43289,43289
1542766356,42754,42754
1542767289,42777,42777
1542768319,42177,42177
1542769224,41939,41939
1542770429,41685,41685
1542771397,41431,41431
1542772331,41503,41503
1542773313,41607,41607
1542774275,41639,41639
1542775212,41592,41592
1542776186,41528,41528
1542777157,41535,41535
1542778090,41485,41485
1542779057,41392,41392
1542780042,41315,41315
1542780979,41215,41215
1542781938,41110,41110
1542782893,41008,41008
1542783873,40977,40977
1542784829,40870,40870
1542785771,40791,40791
1542786736,40648,40648
1542787712,40534,40534
1542788671,40404,40404
1542789613,40687,40687
1542790569,40604,40604
1542791537,40499,40499
1542792492,40414,40414
1542793469,40344,40344
1542794413,40246,40246
1542795372,40274,40274
1542796353,40300,40300
1542797291,40242,40242
1542798257,40219,40219
1542799216,40224,40224
1542800181,40196,40196
1542801142,40217,40217
1542802098,40211,40211
1542803062,40243,40243
1542804028,40240,40240
1542804974,40255,40255
1542805940,40233,40233
1542806893,40197,40197
1542807868,40166,40166
1542808820,40175,40175
1542809780,40142,40142
1542810743,40110,40110
1542811692,40056,40056
1542812673,40108,40108
1542813610,40139,40139
1542814572,40107,40107
1542815549,40099,40099
1542816537,40068,40068
1542817471,40117,40117
1542818417,40024,40024
1542819372,40023,40023
1542820343,39991,39991
1542821291,39970,39970
1542822272,39963,39963
1542823219,39949,39949
1542824187,39989,39989
1542825136,39977,39977
1542826095,40248,40248
1542827057,40859,40859
1542828027,40895,40895
1542828970,40944,40944
1542829933,40987,40987
1542830915,41049,41049
1542831871,41113,41113
1542832811,41139,41139
1542833772,41210,41210
1542834744,41234,41234
1542835695,41211,41211
1542836697,41249,41249
1542837622,41308,41308
1542838585,41350,41350
1542839537,41362,41362
1542840496,41408,41408
1542841456,41432,41432
1542842437,41451,41451
1542843382,41497,41497
1542844936,41506,41506
1542846037,41353,41353
1542846970,41667,41667
1542847938,41401,41401
1542848897,41442,41442
1542849860,41715,41715
1542850811,41710,41710
1542851789,41809,41809
1542852735,42048,42048
1542853697,42202,42202
1542854658,42473,42473
1542855648,42694,42694
1542856582,42940,42940
1542857541,43172,43172
1542858493,43230,43230
1542859476,43169,43169
1542860432,43077,43077
1542861387,43056,43056
1542862361,43000,43000
1542863302,43035,43035
1542864253,43008,43008
1542865321,42945,42945
1542866411,42950,42950
1542867370,42934,42934
1542868342,42648,42648
1542869291,42914,42914
1542870274,42637,42637
1542871248,42651,42651
1542872666,42724,42724
1542873621,42766,42766
1542874576,42738,42738
1542875558,42756,42756
1542876492,42717,42717
1542877463,42721,42721
1542878426,42791,42791
1542879396,42864,42864
1542880354,42903,42903
1542881297,42935,42935
1542882252,42856,42856
1542883215,42830,42830
