DateTime,Entries,UniqueIPs
1542591782,3971,3971
1542592964,3909,3909
1542594530,3924,3924
1542595376,3903,3903
1542596209,3914,3914
1542597354,3886,3886
1542598549,3839,3839
1542599707,3832,3832
1542600949,3829,3829
1542601733,3849,3849
1542603396,3888,3888
1542604482,3824,3824
1542606043,3758,3758
1542606995,3741,3741
1542608152,3715,3715
1542609656,3698,3698
1542611454,3714,3714
1542613366,3746,3746
1542614200,3779,3779
1542615296,3686,3686
1542616961,3686,3686
1542618652,3712,3712
1542620564,3727,3727
1542621394,3731,3731
1542622542,3736,3736
1542624164,3725,3725
1542626096,3722,3722
1542627761,3748,3748
1542628604,3746,3746
1542629740,3734,3734
1542630945,3728,3728
1542632148,3730,3730
1542633349,3692,3692
1542634127,3705,3705
1542635624,3668,3668
1542636879,3676,3676
1542638453,3664,3664
1542640198,3662,3662
1542641467,3667,3667
1542642952,3726,3726
1542644080,3721,3721
1542644920,3733,3733
1542646603,3703,3703
1542647671,3607,3607
1542648519,3635,3635
1542649352,3622,3622
1542651283,3611,3611
1542652117,3655,3655
1542653801,3647,3647
1542654872,3630,3630
1542656101,3603,3603
1542656553,3603,3603
1542657937,3577,3577
1542659734,3578,3578
1542661000,3563,3563
1542662148,3541,3541
1542662913,3563,3563
1542664604,3550,3550
1542665747,3532,3532
1542666517,3544,3544
1542667358,3544,3544
1542669051,3549,3549
1542670963,3441,3441
1542672343,3419,3419
1542673506,3428,3428
1542674796,3420,3420
1542676474,3416,3416
1542678168,3405,3405
1542680080,3355,3355
1542681762,3340,3340
1542683694,3319,3319
1542685076,3305,3305
1542686607,3315,3315
1542687275,3357,3357
1542688125,3361,3361
1542689737,3357,3357
1542690949,3338,3338
1542692554,3323,3323
1542693943,3330,3330
1542695323,3345,3345
1542696466,3325,3325
1542697757,3324,3324
1542698928,3338,3338
1542700597,3318,3318
1542701754,3367,3367
1542702937,3360,3360
1542704209,3381,3381
1542705349,3408,3408
1542706111,3422,3422
1542707433,3403,3403
1542708642,3342,3342
1542709722,3363,3363
1542712244,3377,3377
1542714156,3393,3393
1542715002,3417,3417
1542716085,3408,3408
1542718603,3438,3438
1542719691,3446,3446
1542721355,3452,3452
1542722758,3471,3471
1542723953,3484,3484
1542725802,3493,3493
1542726876,3491,3491
1542728561,3832,3832
1542730484,3853,3853
1542731324,3865,3865
1542732167,3864,3864
1542732990,3874,3874
1542734154,3837,3837
1542735341,3855,3855
1542736551,3852,3852
1542737748,3846,3846
1542739253,3821,3821
1542740191,3793,3793
1542741345,3772,3772
1542742959,3730,3730
1542744337,3690,3690
1542746141,3643,3643
1542747398,3656,3656
1542748548,3636,3636
1542749652,3612,3612
1542750989,3712,3712
1542752091,3680,3680
1542753756,3717,3717
1542754592,3731,3731
1542755746,3735,3735
1542757258,3664,3664
1542759278,3660,3660
1542760124,3681,3681
1542760951,3692,3692
1542762879,3671,3671
1542764552,3684,3684
1542765398,3714,3714
1542766490,3726,3726
1542767321,3729,3729
1542768994,3716,3716
1542770155,3718,3718
1542770912,3719,3719
1542771776,3697,3697
1542773686,3690,3690
1542774540,3690,3690
1542775992,3677,3677
1542777275,3689,3689
1542778113,3706,3706
1542778971,3705,3705
1542780878,3704,3704
1542782452,3665,3665
1542784259,3601,3601
1542785316,3617,3617
1542786538,3587,3587
1542787710,3560,3560
1542789353,3550,3550
1542790541,3553,3553
1542791681,3559,3559
1542792995,3572,3572
1542794136,3582,3582
1542795275,3592,3592
1542796123,3629,3629
1542797805,3682,3682
1542798895,3686,3686
1542799724,3691,3691
1542801405,3689,3689
1542802474,3712,3712
1542803324,3715,3715
1542804998,3714,3714
1542806090,3724,3724
1542807994,3729,3729
1542809140,3756,3756
1542810515,3771,3771
1542811841,3769,3769
1542813277,3729,3729
1542814469,3717,3717
1542815807,3723,3723
1542816882,3722,3722
1542818447,3767,3767
1542820247,3759,3759
1542821438,3725,3725
1542822642,3780,3780
1542823844,3749,3749
1542825621,3722,3722
1542826609,3735,3735
1542827690,3731,3731
1542828868,3725,3725
1542830746,3711,3711
1542831281,3723,3723
1542832111,3726,3726
1542833799,3685,3685
1542834873,3671,3671
1542836140,3657,3657
1542837394,3662,3662
1542838483,3635,3635
1542839733,3633,3633
1542842122,3659,3659
1542842924,3671,3671
1542843755,3657,3657
1542844603,3651,3651
1542845749,3651,3651
1542846936,3648,3648
1542848143,3669,3669
1542849346,3711,3711
1542850954,3720,3720
1542852349,3731,3731
1542854564,3744,3744
1542855760,3744,3744
1542857476,3699,3699
1542858166,3705,3705
1542860074,3747,3747
1542861754,3742,3742
1542863685,3732,3732
1542865258,3764,3764
1542866758,3760,3760
1542867273,3761,3761
1542868121,3780,3780
1542869807,3771,3771
1542870962,3770,3770
1542871719,3783,3783
1542873036,3777,3777
1542874503,3759,3759
1542875318,3761,3761
1542876178,3708,3708
1542877021,3721,3721
1542878085,3730,3730
1542879765,3711,3711
1542881148,3658,3658
1542882521,3672,3672
1542883367,3648,3648
1542884237,3635,3635
1542885345,3634,3634
1542886120,3655,3655
1542887736,3628,3628
1542888954,3593,3593
1542890563,3587,3587
1542892474,3553,3553
1542893658,3544,3544
1542894786,3529,3529
1542896076,3552,3552
1542896921,3551,3551
1542897762,3388,3388
1542899676,3315,3315
1542900521,3332,3332
1542901734,3285,3285
1542903285,3303,3303
1542904962,3269,3269
1542906871,3262,3262
1542907719,3275,3275
1542909334,3287,3287
1542910496,3275,3275
1542912159,3287,3287
1542912998,3309,3309
1542914149,3325,3325
1542915333,3328,3328
1542917744,3353,3353
1542919245,3351,3351
1542921280,3322,3322
1542922120,3323,3323
1542922954,3253,3253
1542924345,3206,3206
1542925720,3241,3241
1542927016,3223,3223
1542927391,3232,3232
1542928552,3241,3241
1542929316,3248,3248
1542931015,3240,3240
1542932080,3252,3252
1542933639,3235,3235
1542934594,3248,3248
1542936517,3262,3262
1542937364,3248,3248
1542938752,3270,3270
1542940125,3304,3304
1542942333,3281,3281
1542943909,3261,3261
1542945238,3281,3281
1542947320,3287,3287
1542948176,3240,3240
1542948996,3237,3237
1542950093,3230,3230
1542951273,3218,3218
1542952554,3227,3227
1542954539,3243,3243
1542956155,3231,3231
1542957357,3224,3224
1542958680,3215,3215
1542959796,3229,3229
1542960954,3229,3229
1542962178,3222,3222
1542963340,3229,3229
1542964501,3212,3212
1542965748,3181,3181
1542966992,3204,3204
1542968151,3160,3160
1542969310,3153,3153
1542970544,3193,3193
1542971688,3173,3173
1542973354,3156,3156
1542974730,3159,3159
1542975934,3176,3176
1542977824,3369,3369
1542978875,3483,3483
1542979724,3485,3485
1542980560,3460,3460
1542981939,3464,3464
1542984154,3451,3451
1542985853,3481,3481
1542987056,3449,3449
1542987753,3463,3463
1542988602,3493,3493
1542989746,3463,3463
1542990935,3468,3468
1542991368,3480,3480
1542993284,3443,3443
1542994952,3436,3436
1542995807,3456,3456
1542996941,3459,3459
1542998571,3491,3491
1543000471,3516,3516
1543001925,3525,3525
1543003544,3581,3581
1543004910,3586,3586
1543006599,3597,3597
1543007744,3600,3600
1543008511,3613,3613
1543009831,3617,3617
1543011041,3617,3617
1543011281,3623,3623
1543012443,3648,3648
1543012958,3653,3653
1543013793,3666,3666
1543014946,3661,3661
1543015719,3680,3680
1543016900,3663,3663
1543018498,3692,3692
1543019733,3673,3673
1543020933,3667,3667
1543022144,3656,3656
1543022915,3652,3652
1543023761,3630,3630
1543025155,3604,3604
1543026334,3611,3611
1543027586,3603,3603
1543029062,3595,3595
1543030124,3624,3624
1543031816,3602,3602
1543032893,3600,3600
1543034458,3581,3581
1543036474,3510,3510
1543037333,3511,3511
1543038633,3500,3500
1543039802,3490,3490
1543040080,3486,3486
1543043452,3358,3358
1543044657,3337,3337
1543045834,3331,3331
1543047054,3305,3305
1543048129,3302,3302
1543049736,3303,3303
1543050875,3307,3307
1543052555,3300,3300
1543053406,3294,3294
1543054483,3273,3273
1543055325,3267,3267
1543056649,3195,3195
1543058079,3184,3184
1543058912,3188,3188
1543060592,3195,3195
1543061669,3210,3210
1543062933,3205,3205
1543064131,3207,3207
1543065343,3200,3200
1543066116,3214,3214
1543066961,3186,3186
1543067792,3216,3216
1543068885,3187,3187
1543069717,3191,3191
1543071331,3198,3198
1543072545,3198,3198
1543073738,3150,3150
1543074840,3152,3152
1543075003,3158,3158
1543076138,3148,3148
1543077579,3141,3141
1543078609,3154,3154
1543079747,3146,3146
1543080527,3159,3159
1543082131,3149,3149
1543083277,3090,3090
1543084122,3109,3109
1543085793,3106,3106
1543086951,3123,3123
1543088143,3153,3153
1543088567,3161,3161
1543089943,3151,3151
1543091319,3165,3165
1543092769,3160,3160
1543094144,3163,3163
1543095646,3161,3161
1543097144,3163,3163
1543098527,3199,3199
1543101288,3240,3240
1543102554,3240,3240
1543103808,3261,3261
1543104882,3289,3289
1543106454,3259,3259
1543107414,3267,3267
1543108549,3255,3255
1543109330,3282,3282
1543110647,3247,3247
1543112071,3265,3265
1543112931,3300,3300
1543113751,3316,3316
1543114605,3322,3322
1543115753,3327,3327
1543117370,3346,3346
1543119291,3386,3386
1543120113,3457,3457
1543121797,3496,3496
1543122885,3512,3512
1543124553,3533,3533
1543125950,3548,3548
1543127326,3564,3564
1543128507,3568,3568
1543129736,3577,3577
1543131150,3565,3565
1543131757,3580,3580
1543133691,3581,3581
1543134522,3590,3590
1543135354,3580,3580
1543137333,3591,3591
1543138124,3596,3596
1543140116,3523,3523
1543141245,3537,3537
1543141729,3545,3545
1543142932,3554,3554
1543144249,3566,3566
1543145320,3580,3580
1543146158,3553,3553
1543146991,3562,3562
1543148143,3573,3573
1543149754,3584,3584
1543151439,3567,3567
1543152652,3582,3582
1543153840,3623,3623
1543155281,3626,3626
1543156968,3622,3622
1543158649,3613,3613
1543160551,3611,3611
1543161408,3628,3628
1543162479,3569,3569
1543164167,3592,3592
1543165843,3588,3588
1543167637,3605,3605
1543169669,3391,3391
1543170867,3358,3358
1543173041,3314,3314
1543174127,3340,3340
1543174959,3332,3332
1543175813,3345,3345
1543176945,3352,3352
1543178101,3353,3353
1543180235,3412,3412
1543181644,3375,3375
1543182933,3407,3407
1543182998,3406,3406
1543184143,3406,3406
1543185650,3428,3428
1543187697,3455,3455
1543188894,3389,3389
1543190204,3417,3417
1543191290,3418,3418
1543192852,3453,3453
1543194951,3428,3428
1543197780,3479,3479
1543200055,3495,3495
1543200995,3502,3502
1543202148,3515,3515
1543203603,3519,3519
1543204607,3549,3549
1543205754,3544,3544
1543206529,3545,3545
1543207834,3554,3554
1543209053,3536,3536
1543210134,3567,3567
1543211328,3610,3610
1543211801,3622,3622
1543213715,3648,3648
1543214582,3632,3632
1543215404,3646,3646
1543216484,3655,3655
1543218054,3661,3661
1543220098,3666,3666
1543220937,3670,3670
1543221763,3666,3666
1543223695,3682,3682
1543224535,3703,3703
1543225380,3735,3735
1543226750,3725,3725
1543228238,3754,3754
1543228970,3766,3766
1543229795,3771,3771
1543230894,3792,3792
